,z,x,y
0,5.281210033644747,-1.103338449065532,0.3847623708328469
1,3.642052115752733,-0.7250246402444398,0.998698247667529
2,4.1683312207915755,-0.7818052573180567,1.0451892794230175
3,10.451600326950771,0.2669758563943925,-0.03892180531790738
4,5.945766514896883,-0.24858072943889084,1.3578872608493435
5,14.43781362973351,0.12648305151184983,-1.1412332252220556
6,10.337603309286301,0.8430425708043379,0.8159002488740417
7,21.68536694185515,0.8579365494757685,-1.207904299389802
8,20.785749465279558,0.47518364194858514,-1.1719667500280957
9,6.685180133594266,-0.4507685980824168,0.029645029020584777
10,6.483488011629445,-0.7549322818237513,0.1627809043501228
11,13.190597154328854,-0.8148141073390911,-1.770985856440146
12,7.855891259980651,-0.3438548577942607,0.6898852845290933
13,6.158679739731401,-0.05138009378693365,1.867406080226705
14,7.618862984718737,-0.972273677374357,1.3387789191720623
15,9.062248935676246,-1.1344875329570228,-0.9235021660086646
16,21.691896728321503,0.30570521940427436,-1.1140884510901978
17,7.737260110767755,-1.8516850300587613,-1.733741180849187
18,12.630145772821058,-0.1770535081731753,-0.5605240277654393
19,17.27406117005443,0.42582566727720134,-1.3302977918457302
20,1.3158959174002005,-0.9853556064014685,1.7140488608385165
21,9.987542536649112,-1.1129541306361368,-1.2986708117060501
22,5.348629265438708,-0.7606260324368407,1.197881018317909
23,10.57129219379675,0.6480245888364551,0.47488523655217424
24,6.428485284342567,-0.12983135641150817,0.9809361879010339
25,5.442574559013232,-1.8695972328417114,-0.061569023524906
26,7.453715584219688,-0.42334910981158214,-0.22332408189801645
27,17.88298044960995,1.013896799797998,-0.8604533871383716
28,29.889530520219864,0.983715344494681,-2.5293084890411244
29,17.712430501156877,0.6300419507298725,-0.6605213444934127
30,13.71600819944157,-0.23805880511791805,-0.5925190530395493
31,6.285244884073422,-1.8449398759528108,-0.3696107129694725
32,15.715682422037572,0.16957772908778576,-0.3129441832814239
33,13.281010156630712,-0.17597776424923472,-0.8939752529868744
34,6.113763830140108,0.07679986448808807,0.40273521941668916
35,20.80143785436892,1.5423041109956315,-0.8218275319658349
36,12.270217680539341,0.18368353864928177,0.3206564553951582
37,12.07644595509996,0.2763338112116042,-0.5104501216029499
38,19.665276255499194,0.60509748714115,-0.8827753401249843
39,4.495745634032326,-0.25656890687358347,0.4428932120059609
40,8.559014090515014,-0.6643563363880756,-0.1876752576692339
41,11.074445125119645,-0.7373730463555963,-0.45425291965684716
42,13.446980766323023,0.7669664848521094,-0.22715112325531073
43,9.30920954002019,0.5045526940525952,0.494626584256296
44,4.926706324160636,-0.48954647183368644,0.6604518909582455
45,16.38741421360145,1.152695318344823,-0.3368942407994414
46,16.30183303236688,0.1843314807437683,-1.3230537974957035
47,4.702154312367017,-1.3402183858497783,0.3708612433615175
48,9.976414876541256,0.6058789654488664,-0.19654540280631774
49,17.1197218886736,-0.13948567840174828,-0.9638427674394909
50,9.739896143967483,-1.3288018246050828,-0.34139644078424763
51,10.916767200878432,0.5154848458324957,0.4263689927230678
52,8.229977208754333,-0.3448165176946628,0.12445557754005204
53,5.784995393768624,-0.3923426027377626,1.8785476631474494
54,6.555306171468289,0.5898959165637815,0.6466196286971548
55,5.906527540778358,-2.192496725059042,-1.1239478233631313
56,11.069552214221376,-1.2773002232819268,-2.5705197048631425
57,3.5184723876854584,-0.424520173132984,0.8675712642716777
58,8.230251735369894,0.2491635754284672,1.9540133690449257
59,10.560820342175647,-0.6651072836012581,-1.0637554360603518
60,5.372136048288027,-0.9967172399235361,-0.4702525985252387
61,11.074721954847439,-1.05242308652736,-0.9762214180170129
62,10.742605652255552,-0.11729315387593296,0.5555124072628409
63,27.426071179050183,0.6750199304550224,-2.1585942915791065
64,5.563888069995425,-1.4500021129549956,0.058368265849414874
65,0.09181016019240396,-2.0803790092492207,-0.9461719187633946
66,12.067746661090277,-0.29737617711179,-0.767139287921396
